startingAirport,destinationAirport,departureHour,segmentsAirlineName
JFK,DFW,22,American Airlines||American Airlines
JFK,DFW,22,Delta||Delta
JFK,DFW,22,JetBlue Airways||JetBlue Airways
JFK,DFW,23,American Airlines||American Airlines
JFK,DFW,23,Delta
JFK,DTW,0,American Airlines||American Airlines
JFK,DTW,0,Delta||Delta
JFK,DTW,0,Delta||United||United
JFK,DTW,0,JetBlue Airways||JetBlue Airways
JFK,DTW,1,American Airlines
JFK,DTW,1,American Airlines||American Airlines||American Airlines
JFK,DTW,1,Delta||Delta
JFK,DTW,1,Delta||United||United
JFK,DTW,1,JetBlue Airways
JFK,DTW,1,JetBlue Airways||JetBlue Airways
JFK,DTW,2,American Airlines||American Airlines||American Airlines
JFK,DTW,2,Delta||Delta
JFK,DTW,2,Delta||United||United
JFK,DTW,2,JetBlue Airways||JetBlue Airways
JFK,DTW,10,American Airlines||American Airlines
JFK,DTW,10,Delta
JFK,DTW,10,Delta||Delta
JFK,DTW,10,Delta||United||United
JFK,DTW,10,JetBlue Airways||JetBlue Airways
JFK,DTW,11,American Airlines||American Airlines||American Airlines
JFK,DTW,11,Delta||Delta
JFK,DTW,11,Delta||United||Delta
JFK,DTW,11,Delta||United||United
JFK,DTW,11,JetBlue Airways||JetBlue Airways
JFK,DTW,12,American Airlines
JFK,DTW,12,American Airlines||American Airlines
JFK,DTW,12,American Airlines||American Airlines||American Airlines
JFK,DTW,12,Delta||Delta
JFK,DTW,12,Delta||United||Delta
JFK,DTW,12,Delta||United||United
JFK,DTW,12,JetBlue Airways
JFK,DTW,13,American Airlines
JFK,DTW,13,American Airlines||American Airlines
JFK,DTW,13,American Airlines||American Airlines||American Airlines
JFK,DTW,13,Delta
JFK,DTW,13,Delta||Delta
JFK,DTW,13,Delta||United
JFK,DTW,13,Delta||United||United
JFK,DTW,13,JetBlue Airways
JFK,DTW,14,Delta||Delta
JFK,DTW,14,JetBlue Airways||JetBlue Airways
JFK,DTW,15,American Airlines||American Airlines||American Airlines
JFK,DTW,15,Delta||Delta
JFK,DTW,15,Delta||United
JFK,DTW,15,Delta||United||Delta
JFK,DTW,15,Delta||United||United
JFK,DTW,15,JetBlue Airways||JetBlue Airways
JFK,DTW,16,American Airlines
JFK,DTW,16,American Airlines||American Airlines
JFK,DTW,16,American Airlines||American Airlines||American Airlines
JFK,DTW,16,Delta
JFK,DTW,16,Delta||Delta
JFK,DTW,16,Delta||United||United
JFK,DTW,16,JetBlue Airways
JFK,DTW,16,JetBlue Airways||JetBlue Airways
JFK,DTW,17,American Airlines||American Airlines||American Airlines
JFK,DTW,17,Delta
JFK,DTW,17,Delta||Delta
JFK,DTW,17,Delta||United||United
JFK,DTW,17,JetBlue Airways||JetBlue Airways
JFK,DTW,18,American Airlines||American Airlines
JFK,DTW,18,American Airlines||American Airlines||American Airlines
JFK,DTW,18,Delta||Delta
JFK,DTW,18,Delta||United
JFK,DTW,18,Delta||United||United
JFK,DTW,18,JetBlue Airways||JetBlue Airways
JFK,DTW,19,American Airlines
JFK,DTW,19,American Airlines||American Airlines
JFK,DTW,19,American Airlines||American Airlines||American Airlines
JFK,DTW,19,Delta||Delta
JFK,DTW,19,Delta||United||United
JFK,DTW,19,JetBlue Airways
JFK,DTW,19,JetBlue Airways||JetBlue Airways
JFK,DTW,20,American Airlines
JFK,DTW,20,American Airlines||American Airlines||American Airlines
JFK,DTW,20,Delta||Delta
JFK,DTW,20,JetBlue Airways
JFK,DTW,20,JetBlue Airways||JetBlue Airways
JFK,DTW,21,American Airlines||American Airlines||American Airlines
JFK,DTW,21,Delta
JFK,DTW,21,Delta||Delta
JFK,DTW,21,JetBlue Airways||JetBlue Airways
JFK,DTW,22,American Airlines||American Airlines
JFK,DTW,22,Delta||Delta
JFK,DTW,22,JetBlue Airways||JetBlue Airways
JFK,DTW,23,American Airlines||American Airlines
JFK,DTW,23,Delta
JFK,DTW,23,Delta||Delta
JFK,DTW,23,JetBlue Airways||JetBlue Airways
JFK,IAD,0,American Airlines||American Airlines||American Airlines
JFK,IAD,0,Delta
JFK,IAD,1,American Airlines||American Airlines||American Airlines
JFK,IAD,1,Delta
JFK,IAD,1,Delta||Delta
JFK,IAD,1,Delta||Delta||Delta
JFK,IAD,1,Delta||United
JFK,IAD,2,Delta||Delta||Delta
JFK,IAD,2,Delta||United
JFK,IAD,10,American Airlines||American Airlines
JFK,IAD,10,Delta||Delta
JFK,IAD,10,Delta||United
JFK,IAD,11,American Airlines||American Airlines||American Airlines
JFK,IAD,11,Delta||United
JFK,IAD,12,American Airlines||American Airlines
JFK,IAD,12,American Airlines||American Airlines||American Airlines
JFK,IAD,12,Delta||Delta
JFK,IAD,12,Delta||United
JFK,IAD,13,Delta
JFK,IAD,13,Delta||Delta
JFK,IAD,13,Delta||Delta||Delta
JFK,IAD,13,Delta||United
JFK,IAD,14,American Airlines||American Airlines||American Airlines
JFK,IAD,15,American Airlines||American Airlines||American Airlines
JFK,IAD,15,American Airlines||Southern Airways Express||Southern Airways Express
JFK,IAD,15,Delta||Delta
JFK,IAD,15,Delta||United
JFK,IAD,16,American Airlines||American Airlines
JFK,IAD,16,American Airlines||American Airlines||American Airlines
JFK,IAD,16,Cape Air||Cape Air||Cape Air||United
JFK,IAD,16,Delta||Delta
JFK,IAD,16,Delta||United
JFK,IAD,17,American Airlines||American Airlines||American Airlines
JFK,IAD,17,Delta||Delta
JFK,IAD,17,Delta||United
JFK,IAD,18,American Airlines||American Airlines
JFK,IAD,18,American Airlines||American Airlines||American Airlines
JFK,IAD,18,Delta
JFK,IAD,18,Delta||Delta||Delta
JFK,IAD,18,Delta||United
JFK,IAD,19,American Airlines||American Airlines||American Airlines
JFK,IAD,19,Delta||United
JFK,IAD,20,American Airlines||American Airlines||American Airlines
JFK,IAD,20,Delta||United
JFK,IAD,21,American Airlines||American Airlines||American Airlines
JFK,IAD,21,Delta||Delta
JFK,IAD,22,American Airlines||American Airlines
JFK,IAD,23,American Airlines||American Airlines
JFK,LAX,0,Alaska Airlines||Alaska Airlines
JFK,LAX,0,Alaska Airlines||Delta
JFK,LAX,0,Alaska Airlines||United
JFK,LAX,0,American Airlines
JFK,LAX,0,American Airlines||American Airlines
JFK,LAX,0,Delta||Alaska Airlines
JFK,LAX,0,Delta||Delta
JFK,LAX,0,Delta||Delta||Delta
JFK,LAX,0,JetBlue Airways
JFK,LAX,0,JetBlue Airways||JetBlue Airways
JFK,LAX,1,American Airlines
JFK,LAX,1,American Airlines||American Airlines
JFK,LAX,1,American Airlines||American Airlines||American Airlines
JFK,LAX,1,Delta
JFK,LAX,1,Delta||Alaska Airlines
JFK,LAX,1,Delta||Delta
JFK,LAX,1,Delta||Delta||Delta
JFK,LAX,1,Delta||United
JFK,LAX,1,JetBlue Airways
JFK,LAX,1,JetBlue Airways||JetBlue Airways
JFK,LAX,2,Delta||Delta||Delta
JFK,LAX,2,JetBlue Airways
JFK,LAX,2,JetBlue Airways||JetBlue Airways
JFK,LAX,3,JetBlue Airways||JetBlue Airways
JFK,LAX,9,JetBlue Airways||JetBlue Airways
JFK,LAX,10,American Airlines
JFK,LAX,10,American Airlines||American Airlines
JFK,LAX,10,American Airlines||American Airlines||American Airlines
JFK,LAX,10,Delta
JFK,LAX,10,Delta||Alaska Airlines
JFK,LAX,10,Delta||Delta
JFK,LAX,10,Delta||Delta||Delta
JFK,LAX,10,Delta||United
JFK,LAX,10,JetBlue Airways
JFK,LAX,10,JetBlue Airways||JetBlue Airways
JFK,LAX,10,United||Alaska Airlines
JFK,LAX,10,United||Delta
JFK,LAX,10,United||United
JFK,LAX,11,Alaska Airlines||Alaska Airlines
JFK,LAX,11,Alaska Airlines||Delta
JFK,LAX,11,Alaska Airlines||United
JFK,LAX,11,American Airlines
JFK,LAX,11,American Airlines||American Airlines
JFK,LAX,11,American Airlines||American Airlines||American Airlines
JFK,LAX,11,Delta
JFK,LAX,11,Delta||Delta
JFK,LAX,11,Delta||Delta||Delta
JFK,LAX,11,Delta||United
JFK,LAX,11,JetBlue Airways
JFK,LAX,11,JetBlue Airways||JetBlue Airways
JFK,LAX,12,American Airlines||American Airlines
JFK,LAX,12,American Airlines||American Airlines||American Airlines
JFK,LAX,12,Delta
JFK,LAX,12,Delta||Alaska Airlines
JFK,LAX,12,Delta||Delta
JFK,LAX,12,Delta||Delta||Alaska Airlines
JFK,LAX,12,Delta||Delta||Delta
JFK,LAX,12,Delta||United
JFK,LAX,12,Delta||United||United
JFK,LAX,12,JetBlue Airways
JFK,LAX,12,JetBlue Airways||JetBlue Airways
JFK,LAX,13,Alaska Airlines||Alaska Airlines
JFK,LAX,13,Alaska Airlines||Delta
JFK,LAX,13,Alaska Airlines||United
JFK,LAX,13,American Airlines||American Airlines
JFK,LAX,13,American Airlines||American Airlines||American Airlines
JFK,LAX,13,Delta
JFK,LAX,13,Delta||Alaska Airlines
JFK,LAX,13,Delta||Delta
JFK,LAX,13,Delta||Delta||Delta
JFK,LAX,13,Delta||United
JFK,LAX,13,JetBlue Airways
JFK,LAX,13,JetBlue Airways||JetBlue Airways
JFK,LAX,14,American Airlines
JFK,LAX,14,American Airlines||American Airlines
JFK,LAX,14,Delta
JFK,LAX,14,JetBlue Airways
JFK,LAX,14,JetBlue Airways||JetBlue Airways
JFK,LAX,14,United
JFK,LAX,15,Alaska Airlines||Alaska Airlines
JFK,LAX,15,Alaska Airlines||United||United
JFK,LAX,15,American Airlines
JFK,LAX,15,American Airlines||American Airlines
JFK,LAX,15,American Airlines||American Airlines||American Airlines
JFK,LAX,15,Delta||Alaska Airlines
JFK,LAX,15,Delta||Delta
JFK,LAX,15,Delta||Delta||Delta
JFK,LAX,15,Delta||United
JFK,LAX,15,JetBlue Airways
JFK,LAX,15,JetBlue Airways||JetBlue Airways
JFK,LAX,16,American Airlines
JFK,LAX,16,American Airlines||American Airlines
JFK,LAX,16,American Airlines||American Airlines||American Airlines
JFK,LAX,16,Delta
JFK,LAX,16,Delta||Delta
JFK,LAX,16,JetBlue Airways
JFK,LAX,16,JetBlue Airways||JetBlue Airways
JFK,LAX,17,Alaska Airlines||Alaska Airlines
JFK,LAX,17,Alaska Airlines||Delta
JFK,LAX,17,Alaska Airlines||United
JFK,LAX,17,American Airlines
JFK,LAX,17,American Airlines||American Airlines
JFK,LAX,17,American Airlines||American Airlines||American Airlines
JFK,LAX,17,Delta||Alaska Airlines
JFK,LAX,17,Delta||Delta
JFK,LAX,17,JetBlue Airways
JFK,LAX,17,JetBlue Airways||JetBlue Airways
JFK,LAX,18,American Airlines||American Airlines
JFK,LAX,18,American Airlines||American Airlines||American Airlines
JFK,LAX,18,Delta
JFK,LAX,18,Delta||Alaska Airlines
JFK,LAX,18,Delta||Delta
JFK,LAX,18,Delta||Delta||Delta
JFK,LAX,18,Delta||United
JFK,LAX,18,JetBlue Airways||JetBlue Airways
JFK,LAX,19,American Airlines
JFK,LAX,19,American Airlines||American Airlines
JFK,LAX,19,American Airlines||American Airlines||American Airlines
JFK,LAX,19,Delta
JFK,LAX,19,Delta||Delta
JFK,LAX,19,Delta||Delta||Delta
JFK,LAX,19,JetBlue Airways
JFK,LAX,19,JetBlue Airways||JetBlue Airways
JFK,LAX,20,Alaska Airlines||Alaska Airlines
JFK,LAX,20,Alaska Airlines||United
JFK,LAX,20,American Airlines
JFK,LAX,20,American Airlines||American Airlines
JFK,LAX,20,American Airlines||American Airlines||American Airlines
JFK,LAX,20,Delta||Delta
JFK,LAX,20,JetBlue Airways
JFK,LAX,20,JetBlue Airways||JetBlue Airways
JFK,LAX,21,American Airlines
JFK,LAX,21,American Airlines||American Airlines
JFK,LAX,21,Delta
JFK,LAX,21,Delta||Delta
JFK,LAX,21,Delta||United
JFK,LAX,21,JetBlue Airways
JFK,LAX,21,JetBlue Airways||JetBlue Airways
JFK,LAX,21,United||United
JFK,LAX,22,American Airlines
JFK,LAX,22,American Airlines||American Airlines
JFK,LAX,22,Delta
JFK,LAX,22,Delta||Delta
JFK,LAX,22,Delta||Delta||Alaska Airlines
JFK,LAX,22,JetBlue Airways
JFK,LAX,22,JetBlue Airways||JetBlue Airways
JFK,LAX,22,United
JFK,LAX,22,United||United
JFK,LAX,23,American Airlines||American Airlines
JFK,LAX,23,Delta
JFK,LAX,23,Delta||Alaska Airlines
JFK,LAX,23,Delta||Delta
JFK,LAX,23,Delta||Delta||Alaska Airlines
JFK,LAX,23,Delta||United
JFK,LAX,23,JetBlue Airways
JFK,LAX,23,JetBlue Airways||JetBlue Airways
JFK,MIA,0,American Airlines
JFK,MIA,0,American Airlines||American Airlines
JFK,MIA,0,Delta
JFK,MIA,0,Delta||United||United
JFK,MIA,0,JetBlue Airways
JFK,MIA,1,American Airlines
JFK,MIA,1,American Airlines||American Airlines
JFK,MIA,1,American Airlines||American Airlines||American Airlines
JFK,MIA,1,Delta||Delta
JFK,MIA,1,Delta||Delta||Delta
JFK,MIA,1,Delta||United||United
JFK,MIA,1,JetBlue Airways
JFK,MIA,2,American Airlines||American Airlines
JFK,MIA,2,Delta||United||United
JFK,MIA,2,JetBlue Airways||American Airlines
JFK,MIA,3,JetBlue Airways||American Airlines
JFK,MIA,10,American Airlines
JFK,MIA,10,American Airlines||American Airlines
JFK,MIA,10,American Airlines||American Airlines||American Airlines
JFK,MIA,10,Delta||Delta
JFK,MIA,10,JetBlue Airways
JFK,MIA,10,JetBlue Airways||JetBlue Airways
JFK,MIA,11,American Airlines
JFK,MIA,11,American Airlines||American Airlines
JFK,MIA,11,Delta
JFK,MIA,11,Delta||United||United
JFK,MIA,11,JetBlue Airways
JFK,MIA,11,JetBlue Airways||JetBlue Airways
JFK,MIA,12,American Airlines||American Airlines
JFK,MIA,12,American Airlines||American Airlines||American Airlines
JFK,MIA,12,Delta||Delta
JFK,MIA,12,Delta||Delta||Delta
JFK,MIA,12,Delta||United
JFK,MIA,12,Delta||United||United
JFK,MIA,13,American Airlines
JFK,MIA,13,American Airlines||American Airlines
JFK,MIA,13,American Airlines||American Airlines||American Airlines
JFK,MIA,13,Delta||Delta
JFK,MIA,13,Delta||United
JFK,MIA,13,Delta||United||United
JFK,MIA,13,JetBlue Airways
JFK,MIA,14,American Airlines
JFK,MIA,14,JetBlue Airways
JFK,MIA,14,JetBlue Airways||JetBlue Airways
JFK,MIA,15,American Airlines
JFK,MIA,15,American Airlines||American Airlines
JFK,MIA,15,Delta
JFK,MIA,15,Delta||Delta
JFK,MIA,15,Delta||Delta||Delta
JFK,MIA,15,Delta||United
JFK,MIA,15,JetBlue Airways
JFK,MIA,16,American Airlines
JFK,MIA,16,American Airlines||American Airlines
JFK,MIA,16,American Airlines||American Airlines||American Airlines
JFK,MIA,16,Delta||Delta
JFK,MIA,16,Delta||United
JFK,MIA,16,JetBlue Airways
JFK,MIA,17,American Airlines
JFK,MIA,17,American Airlines||American Airlines
JFK,MIA,17,JetBlue Airways
JFK,MIA,18,American Airlines
JFK,MIA,18,American Airlines||American Airlines
JFK,MIA,18,Delta||Delta
JFK,MIA,18,JetBlue Airways
JFK,MIA,19,American Airlines
JFK,MIA,19,American Airlines||American Airlines
JFK,MIA,19,Delta
JFK,MIA,19,JetBlue Airways
JFK,MIA,20,American Airlines||American Airlines
JFK,MIA,20,Delta||Delta
JFK,MIA,20,Delta||United
JFK,MIA,20,JetBlue Airways
JFK,MIA,21,American Airlines
JFK,MIA,21,JetBlue Airways
JFK,MIA,22,American Airlines
JFK,MIA,22,American Airlines||American Airlines||American Airlines
JFK,MIA,22,Delta||Delta
JFK,MIA,22,JetBlue Airways
JFK,MIA,23,Delta
JFK,MIA,23,JetBlue Airways
JFK,OAK,0,Alaska Airlines||Alaska Airlines||Delta
JFK,OAK,0,Alaska Airlines||Delta||Delta
JFK,OAK,0,Alaska Airlines||United||Delta
JFK,OAK,0,Delta||Delta||Delta
JFK,OAK,1,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,1,Delta||Alaska Airlines||Delta
JFK,OAK,1,Delta||Delta
JFK,OAK,1,Delta||Delta||Delta
JFK,OAK,2,Delta||Delta||Delta
JFK,OAK,10,Delta||Delta
JFK,OAK,10,Delta||Delta||Delta
JFK,OAK,10,United||United||Alaska Airlines
JFK,OAK,10,United||United||Delta
JFK,OAK,11,Alaska Airlines||Alaska Airlines
JFK,OAK,11,Alaska Airlines||Alaska Airlines||Alaska Airlines
JFK,OAK,11,Alaska Airlines||Alaska Airlines||Delta
JFK,OAK,11,Alaska Airlines||United||Delta
JFK,OAK,11,Delta||Delta
JFK,OAK,11,Delta||Delta||Delta
JFK,OAK,12,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,12,Delta||Delta
JFK,OAK,12,Delta||Delta||Delta
JFK,OAK,12,Delta||United||Delta
JFK,OAK,13,Alaska Airlines||Alaska Airlines
JFK,OAK,13,Alaska Airlines||Alaska Airlines||Alaska Airlines
JFK,OAK,13,Alaska Airlines||Alaska Airlines||Delta
JFK,OAK,13,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,13,Delta||Delta
JFK,OAK,13,Delta||Delta||Delta
JFK,OAK,13,Delta||United||Delta
JFK,OAK,14,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,14,Delta||Delta
JFK,OAK,14,Delta||Delta||Delta
JFK,OAK,14,Hawaiian Airlines||Hawaiian Airlines
JFK,OAK,14,United||Delta
JFK,OAK,15,Alaska Airlines||Alaska Airlines
JFK,OAK,15,Alaska Airlines||Alaska Airlines||Alaska Airlines
JFK,OAK,15,Delta||Delta
JFK,OAK,15,Delta||Delta||Delta
JFK,OAK,15,Delta||United||Delta
JFK,OAK,16,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,16,Delta||Delta
JFK,OAK,16,Delta||Delta||Delta
JFK,OAK,16,Delta||United||Delta
JFK,OAK,17,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,17,Delta||Delta
JFK,OAK,17,Delta||Delta||Delta
JFK,OAK,18,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,18,Delta||Delta
JFK,OAK,18,Delta||Delta||Delta
JFK,OAK,19,Delta||Alaska Airlines||Alaska Airlines
JFK,OAK,19,Delta||Delta
JFK,OAK,19,Delta||Delta||Delta
JFK,OAK,20,Alaska Airlines||Alaska Airlines
JFK,OAK,20,Delta||Delta
JFK,OAK,20,Delta||Delta||Delta
JFK,OAK,21,Delta||Delta
JFK,OAK,22,Delta||Delta
JFK,OAK,22,Delta||Delta||Delta
JFK,OAK,22,United||Delta
JFK,OAK,23,Delta||Delta
JFK,OAK,23,Delta||Delta||Delta
JFK,ORD,0,American Airlines||American Airlines
JFK,ORD,0,Delta||Delta||Delta
JFK,ORD,0,Delta||United
JFK,ORD,0,JetBlue Airways||JetBlue Airways
JFK,ORD,1,American Airlines||American Airlines
JFK,ORD,1,American Airlines||American Airlines||American Airlines
JFK,ORD,1,Delta||Delta
JFK,ORD,1,Delta||Delta||Delta
JFK,ORD,1,Delta||United
JFK,ORD,1,JetBlue Airways||JetBlue Airways
JFK,ORD,2,Delta||Delta||Delta
JFK,ORD,2,Delta||United
JFK,ORD,2,Delta||United||United
JFK,ORD,2,JetBlue Airways||JetBlue Airways
JFK,ORD,3,JetBlue Airways||JetBlue Airways
JFK,ORD,10,American Airlines||American Airlines
JFK,ORD,10,Delta||Delta
JFK,ORD,10,Delta||United
JFK,ORD,10,JetBlue Airways||JetBlue Airways
JFK,ORD,11,American Airlines||American Airlines
JFK,ORD,11,American Airlines||American Airlines||American Airlines
JFK,ORD,11,Delta||Delta
JFK,ORD,11,Delta||United
JFK,ORD,11,Delta||United||United
JFK,ORD,11,JetBlue Airways||JetBlue Airways
JFK,ORD,12,American Airlines
JFK,ORD,12,American Airlines||American Airlines
JFK,ORD,12,American Airlines||American Airlines||American Airlines
JFK,ORD,12,Delta
JFK,ORD,12,Delta||Delta
JFK,ORD,12,Delta||United
JFK,ORD,12,JetBlue Airways
JFK,ORD,13,American Airlines
JFK,ORD,13,American Airlines||American Airlines
JFK,ORD,13,Delta||Delta
JFK,ORD,13,Delta||Delta||Delta
JFK,ORD,13,Delta||United
JFK,ORD,13,Delta||United||United
JFK,ORD,13,JetBlue Airways
JFK,ORD,13,JetBlue Airways||JetBlue Airways
JFK,ORD,14,American Airlines
JFK,ORD,14,Delta||United
JFK,ORD,14,JetBlue Airways
JFK,ORD,14,JetBlue Airways||JetBlue Airways
JFK,ORD,15,American Airlines||American Airlines
JFK,ORD,15,Delta
JFK,ORD,15,Delta||Delta
JFK,ORD,15,Delta||Delta||Delta
JFK,ORD,15,Delta||United
JFK,ORD,15,JetBlue Airways||JetBlue Airways
JFK,ORD,16,American Airlines||American Airlines
JFK,ORD,16,American Airlines||American Airlines||American Airlines
JFK,ORD,16,Cape Air||Cape Air||Cape Air||JetBlue Airways
JFK,ORD,16,Delta
JFK,ORD,16,Delta||Delta
JFK,ORD,16,Delta||United
JFK,ORD,16,Delta||United||United
JFK,ORD,16,JetBlue Airways||JetBlue Airways
JFK,ORD,17,American Airlines
JFK,ORD,17,American Airlines||American Airlines
JFK,ORD,17,Delta||Delta
JFK,ORD,17,Delta||Delta||Delta
JFK,ORD,17,Delta||United
JFK,ORD,17,Delta||United||United
JFK,ORD,17,JetBlue Airways
JFK,ORD,17,JetBlue Airways||JetBlue Airways
JFK,ORD,18,American Airlines
JFK,ORD,18,American Airlines||American Airlines
JFK,ORD,18,Delta||Delta
JFK,ORD,18,Delta||Delta||Delta
JFK,ORD,18,Delta||United
JFK,ORD,18,Delta||United||United
JFK,ORD,18,JetBlue Airways
JFK,ORD,18,JetBlue Airways||JetBlue Airways
JFK,ORD,19,American Airlines
JFK,ORD,19,American Airlines||American Airlines
JFK,ORD,19,Delta
JFK,ORD,19,Delta||Delta
JFK,ORD,19,Delta||Delta||Delta
JFK,ORD,19,Delta||United
JFK,ORD,19,Delta||United||United
JFK,ORD,19,JetBlue Airways
JFK,ORD,19,JetBlue Airways||JetBlue Airways
JFK,ORD,20,American Airlines||American Airlines
JFK,ORD,20,Delta
JFK,ORD,20,Delta||Delta
JFK,ORD,20,Delta||United
JFK,ORD,21,Delta||Delta
JFK,ORD,21,Delta||United
JFK,ORD,22,American Airlines||American Airlines
JFK,ORD,22,Delta||Delta
JFK,ORD,22,Delta||United
JFK,ORD,22,JetBlue Airways||JetBlue Airways
JFK,ORD,23,American Airlines||American Airlines
JFK,ORD,23,Delta
JFK,ORD,23,Delta||United
JFK,PHL,0,American Airlines||American Airlines
JFK,PHL,0,JetBlue Airways||JetBlue Airways
JFK,PHL,1,American Airlines||American Airlines
JFK,PHL,1,American Airlines||American Airlines||American Airlines
JFK,PHL,1,Delta||Delta
JFK,PHL,1,JetBlue Airways||JetBlue Airways
JFK,PHL,2,JetBlue Airways||JetBlue Airways
JFK,PHL,3,JetBlue Airways||JetBlue Airways
JFK,PHL,10,American Airlines||American Airlines
JFK,PHL,10,Delta||Delta
JFK,PHL,10,JetBlue Airways||JetBlue Airways
JFK,PHL,11,American Airlines||American Airlines
JFK,PHL,11,JetBlue Airways||JetBlue Airways
JFK,PHL,12,American Airlines||American Airlines
JFK,PHL,12,American Airlines||American Airlines||American Airlines
JFK,PHL,12,Delta||Delta
JFK,PHL,12,Delta||United
JFK,PHL,12,JetBlue Airways||JetBlue Airways
JFK,PHL,13,American Airlines||American Airlines
JFK,PHL,13,Delta||Delta
JFK,PHL,13,JetBlue Airways||JetBlue Airways
JFK,PHL,14,American Airlines||American Airlines
JFK,PHL,14,JetBlue Airways||JetBlue Airways
JFK,PHL,15,American Airlines||American Airlines
JFK,PHL,15,Delta||Delta
JFK,PHL,15,Delta||United
JFK,PHL,15,JetBlue Airways||JetBlue Airways
JFK,PHL,16,American Airlines||American Airlines
JFK,PHL,16,Delta||Delta
JFK,PHL,16,Delta||United
JFK,PHL,16,JetBlue Airways||JetBlue Airways
JFK,PHL,17,American Airlines||American Airlines
JFK,PHL,17,Delta||Delta
JFK,PHL,17,JetBlue Airways||JetBlue Airways
JFK,PHL,18,American Airlines||American Airlines
JFK,PHL,18,JetBlue Airways||JetBlue Airways
JFK,PHL,19,American Airlines||American Airlines
JFK,PHL,19,JetBlue Airways||JetBlue Airways
JFK,PHL,20,Delta||Delta
JFK,PHL,20,Delta||United
JFK,PHL,20,JetBlue Airways||JetBlue Airways
JFK,PHL,21,Delta||Delta
JFK,PHL,22,American Airlines||American Airlines
JFK,PHL,22,Delta||Delta
JFK,PHL,22,JetBlue Airways||JetBlue Airways
JFK,PHL,23,American Airlines||American Airlines
JFK,PHL,23,Delta||Delta
JFK,SFO,0,Alaska Airlines
JFK,SFO,0,American Airlines
JFK,SFO,0,American Airlines||American Airlines
JFK,SFO,0,Delta
JFK,SFO,0,Delta||Alaska Airlines
JFK,SFO,0,Delta||United
JFK,SFO,0,JetBlue Airways
JFK,SFO,0,JetBlue Airways||JetBlue Airways
JFK,SFO,1,American Airlines||American Airlines||American Airlines
JFK,SFO,1,Delta
JFK,SFO,1,Delta||Alaska Airlines
JFK,SFO,1,Delta||Delta
JFK,SFO,1,Delta||United
JFK,SFO,1,Delta||United||United
JFK,SFO,1,JetBlue Airways||JetBlue Airways
JFK,SFO,2,Delta||Delta||Delta
JFK,SFO,2,Delta||United
JFK,SFO,2,Delta||United||United
JFK,SFO,2,JetBlue Airways||JetBlue Airways
JFK,SFO,3,JetBlue Airways||JetBlue Airways
JFK,SFO,9,JetBlue Airways||JetBlue Airways
JFK,SFO,9,JetBlue Airways||JetBlue Airways||JetBlue Airways
JFK,SFO,10,American Airlines
JFK,SFO,10,American Airlines||American Airlines
JFK,SFO,10,American Airlines||American Airlines||American Airlines
JFK,SFO,10,Delta
JFK,SFO,10,Delta||Alaska Airlines
JFK,SFO,10,Delta||Delta
JFK,SFO,10,Delta||Delta||Alaska Airlines
JFK,SFO,10,Delta||United
JFK,SFO,10,JetBlue Airways
JFK,SFO,10,JetBlue Airways||JetBlue Airways
JFK,SFO,10,JetBlue Airways||JetBlue Airways||JetBlue Airways
JFK,SFO,10,United
JFK,SFO,11,Alaska Airlines
JFK,SFO,11,Alaska Airlines||Alaska Airlines
JFK,SFO,11,Alaska Airlines||United
JFK,SFO,11,American Airlines
JFK,SFO,11,American Airlines||American Airlines
JFK,SFO,11,American Airlines||American Airlines||American Airlines
JFK,SFO,11,Delta
JFK,SFO,11,Delta||Alaska Airlines
JFK,SFO,11,Delta||Delta
JFK,SFO,11,JetBlue Airways
JFK,SFO,11,JetBlue Airways||JetBlue Airways
JFK,SFO,11,JetBlue Airways||JetBlue Airways||JetBlue Airways
JFK,SFO,12,American Airlines
JFK,SFO,12,American Airlines||American Airlines
JFK,SFO,12,American Airlines||American Airlines||American Airlines
JFK,SFO,12,Delta
JFK,SFO,12,Delta||Alaska Airlines
JFK,SFO,12,Delta||Alaska Airlines||Alaska Airlines
JFK,SFO,12,Delta||Delta
JFK,SFO,12,Delta||Delta||Alaska Airlines
JFK,SFO,12,Delta||Delta||Delta
JFK,SFO,12,Delta||Delta||United
JFK,SFO,12,Delta||United
JFK,SFO,12,Delta||United||United
JFK,SFO,12,JetBlue Airways
JFK,SFO,12,JetBlue Airways||JetBlue Airways
JFK,SFO,13,Alaska Airlines
JFK,SFO,13,Alaska Airlines||Alaska Airlines
JFK,SFO,13,Alaska Airlines||United
JFK,SFO,13,American Airlines
JFK,SFO,13,American Airlines||American Airlines
JFK,SFO,13,American Airlines||American Airlines||American Airlines
JFK,SFO,13,Delta
JFK,SFO,13,Delta||Alaska Airlines
JFK,SFO,13,Delta||Delta
JFK,SFO,13,Delta||Delta||Delta
JFK,SFO,13,Delta||United
JFK,SFO,13,Delta||United||United
JFK,SFO,13,JetBlue Airways
JFK,SFO,13,JetBlue Airways||JetBlue Airways
